"row","title","album","year","release_date","country","release_type","disc_number","track_number","format","length_ms","release_group","release_group_year","artist_credit","release_mbid"
"2224","La Chanson De Lara","Millennium Gold Collection","1999","1999-12-12","ZA","Album","1","18","CD","154000","Millennium Gold Collection","1999","Richard Clayderman","0a31dc71-9733-4480-a5a0-059bf10f178a"
"2225","Greensleeves","Millennium Gold Collection","1999","1999-12-12","ZA","Album","1","19","CD","235000","Millennium Gold Collection","1999","Richard Clayderman","0a31dc71-9733-4480-a5a0-059bf10f178a"
"2226","The Way We Were","Millennium Gold Collection","1999","1999-12-12","ZA","Album","1","20","CD","163000","Millennium Gold Collection","1999","Richard Clayderman","0a31dc71-9733-4480-a5a0-059bf10f178a"
"2227","Tell Him","Millennium Gold Collection","1999","1999-12-12","ZA","Album","1","21","CD","285000","Millennium Gold Collection","1999","Richard Clayderman","0a31dc71-9733-4480-a5a0-059bf10f178a"
"2228","Angels","Millennium Gold Collection","1999","1999-12-12","ZA","Album","1","22","CD","236000","Millennium Gold Collection","1999","Richard Clayderman","0a31dc71-9733-4480-a5a0-059bf10f178a"
"2229","I Know Him So Well","Millennium Gold Collection","1999","1999-12-12","ZA","Album","1","23","CD","243000","Millennium Gold Collection","1999","Richard Clayderman","0a31dc71-9733-4480-a5a0-059bf10f178a"
"2230","Make It With You","Millennium Gold Collection","1999","1999-12-12","ZA","Album","1","24","CD","198000","Millennium Gold Collection","1999","Richard Clayderman","0a31dc71-9733-4480-a5a0-059bf10f178a"
"2231","Ebony And Ivory","Millennium Gold Collection","1999","1999-12-12","ZA","Album","1","25","CD","164000","Millennium Gold Collection","1999","Richard Clayderman","0a31dc71-9733-4480-a5a0-059bf10f178a"
"2232","Princess Of The Desert","Millennium Gold Collection","1999","1999-12-12","ZA","Album","1","26","CD","271000","Millennium Gold Collection","1999","Richard Clayderman","0a31dc71-9733-4480-a5a0-059bf10f178a"
"2233","I Will Always Love You","Millennium Gold Collection","1999","1999-12-12","ZA","Album","1","27","CD","249000","Millennium Gold Collection","1999","Richard Clayderman","0a31dc71-9733-4480-a5a0-059bf10f178a"
"2234","Nothing's Gonna Change My Love For You","Millennium Gold Collection","1999","1999-12-12","ZA","Album","1","28","CD","198000","Millennium Gold Collection","1999","Richard Clayderman","0a31dc71-9733-4480-a5a0-059bf10f178a"
"2235","Clair De Lune","Millennium Gold Collection","1999","1999-12-12","ZA","Album","1","29","CD","292000","Millennium Gold Collection","1999","Richard Clayderman","0a31dc71-9733-4480-a5a0-059bf10f178a"
"2236","All I Ask Of You","Millennium Gold Collection","1999","1999-12-12","ZA","Album","1","30","CD","212000","Millennium Gold Collection","1999","Richard Clayderman","0a31dc71-9733-4480-a5a0-059bf10f178a"
"2237","Could It Be Magic","Millennium Gold Collection","1999","1999-12-12","ZA","Album","1","31","CD","314000","Millennium Gold Collection","1999","Richard Clayderman","0a31dc71-9733-4480-a5a0-059bf10f178a"
"2238","Theme From Mahogany","Millennium Gold Collection","1999","1999-12-12","ZA","Album","1","32","CD","212000","Millennium Gold Collection","1999","Richard Clayderman","0a31dc71-9733-4480-a5a0-059bf10f178a"
"2239","Elira Madigan Piano Concerto","Millennium Gold Collection","1999","1999-12-12","ZA","Album","1","33","CD","202000","Millennium Gold Collection","1999","Richard Clayderman","0a31dc71-9733-4480-a5a0-059bf10f178a"
"2240","Nocturne Op Nine No Two In E Flat","Millennium Gold Collection","1999","1999-12-12","ZA","Album","1","34","CD","259000","Millennium Gold Collection","1999","Richard Clayderman","0a31dc71-9733-4480-a5a0-059bf10f178a"
"2241","Where Do Clouds Come From","Millennium Gold Collection","1999","1999-12-12","ZA","Album","1","35","CD","211000","Millennium Gold Collection","1999","Richard Clayderman","0a31dc71-9733-4480-a5a0-059bf10f178a"
"2242","Theme From The Thorn Birds","Millennium Gold Collection","1999","1999-12-12","ZA","Album","1","36","CD","153000","Millennium Gold Collection","1999","Richard Clayderman","0a31dc71-9733-4480-a5a0-059bf10f178a"
"2243","The Wind Beneath My Wings","Millennium Gold Collection","1999","1999-12-12","ZA","Album","1","37","CD","201000","Millennium Gold Collection","1999","Richard Clayderman","0a31dc71-9733-4480-a5a0-059bf10f178a"
"2244","Volare","Millennium Gold Collection","1999","1999-12-12","ZA","Album","1","38","CD","195000","Millennium Gold Collection","1999","Richard Clayderman","0a31dc71-9733-4480-a5a0-059bf10f178a"
"2245","Dolannes Melody","Millennium Gold Collection","1999","1999-12-12","ZA","Album","1","39","CD","204000","Millennium Gold Collection","1999","Richard Clayderman","0a31dc71-9733-4480-a5a0-059bf10f178a"
"2246","On The Other Side Of Heaven","Millennium Gold Collection","1999","1999-12-12","ZA","Album","1","40","CD","178000","Millennium Gold Collection","1999","Richard Clayderman","0a31dc71-9733-4480-a5a0-059bf10f178a"
"2247","Ballade pour Adeline","The Anniversary Collection","2000","2000","GB","Album","1","1","CD","156000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2248","L for Love (A comme amour)","The Anniversary Collection","2000","2000","GB","Album","1","2","CD","197000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2249","Lady Di","The Anniversary Collection","2000","2000","GB","Album","1","3","CD","151000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2250","Autumn Leaves","The Anniversary Collection","2000","2000","GB","Album","1","4","CD","164000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2251","Sleepy Shores","The Anniversary Collection","2000","2000","GB","Album","1","5","CD","205000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2252","Music Box Dancer","The Anniversary Collection","2000","2000","GB","Album","1","6","CD","184000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2253","Love Story","The Anniversary Collection","2000","2000","GB","Album","1","7","CD","181000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2254","Moon River","The Anniversary Collection","2000","2000","GB","Album","1","8","CD","193000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2255","Bewitched","The Anniversary Collection","2000","2000","GB","Album","1","9","CD","213000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2256","Bilitis","The Anniversary Collection","2000","2000","GB","Album","1","10","CD","222000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2257","From a Distance","The Anniversary Collection","2000","2000","GB","Album","1","11","CD","234000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2258","As Time Goes By","The Anniversary Collection","2000","2000","GB","Album","1","12","CD","137000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2259","Plaisir d’Amour","The Anniversary Collection","2000","2000","GB","Album","1","13","CD","159000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2260","La Vie en rose","The Anniversary Collection","2000","2000","GB","Album","1","14","CD","155000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2261","Only Love","The Anniversary Collection","2000","2000","GB","Album","1","15","CD","180000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2262","All I Ask of You","The Anniversary Collection","2000","2000","GB","Album","1","16","CD","202000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2263","Ebony and Ivory","The Anniversary Collection","2000","2000","GB","Album","1","17","CD","163000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2264","Careless Whisper","The Anniversary Collection","2000","2000","GB","Album","1","18","CD","199000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2265","Blue Eyes","The Anniversary Collection","2000","2000","GB","Album","1","19","CD","184000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2266","The Music of the Night","The Anniversary Collection","2000","2000","GB","Album","1","20","CD","327000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2267","Belle","The Anniversary Collection","2000","2000","GB","Album","1","21","CD","193000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2268","Speak to Me of Love (Parlez‐moi d’amour)","The Anniversary Collection","2000","2000","GB","Album","1","22","CD","138000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2269","Beyond the Sea (La Mer)","The Anniversary Collection","2000","2000","GB","Album","1","23","CD","191000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2270","If You Go Away (Ne me quitte pas)","The Anniversary Collection","2000","2000","GB","Album","1","24","CD","172000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2271","Strangers in the Night","The Anniversary Collection","2000","2000","GB","Album","2","1","CD","195000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2272","Smoke Gets in Your Eyes","The Anniversary Collection","2000","2000","GB","Album","2","2","CD","153000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2273","My Way","The Anniversary Collection","2000","2000","GB","Album","2","3","CD","228000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2274","Night and Day","The Anniversary Collection","2000","2000","GB","Album","2","4","CD","165000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2275","The Shadow of Your Smile","The Anniversary Collection","2000","2000","GB","Album","2","5","CD","182000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2276","Unchained Melody","The Anniversary Collection","2000","2000","GB","Album","2","6","CD","184000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2277","Begin the Beguine","The Anniversary Collection","2000","2000","GB","Album","2","7","CD","202000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2278","Love Is Blue","The Anniversary Collection","2000","2000","GB","Album","2","8","CD","101000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2279","Stardust","The Anniversary Collection","2000","2000","GB","Album","2","9","CD","236000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2280","Only You","The Anniversary Collection","2000","2000","GB","Album","2","10","CD","189000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2281","Winner Takes It All","The Anniversary Collection","2000","2000","GB","Album","2","11","CD","182000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2282","Let It Be","The Anniversary Collection","2000","2000","GB","Album","2","12","CD","218000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2283","Candle in the Wind","The Anniversary Collection","2000","2000","GB","Album","2","13","CD","187000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2284","(Everything I Do) I Do It for You","The Anniversary Collection","2000","2000","GB","Album","2","14","CD","243000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2285","I Don’t Want to Miss a Thing","The Anniversary Collection","2000","2000","GB","Album","2","15","CD","271000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2286","Angels","The Anniversary Collection","2000","2000","GB","Album","2","16","CD","235000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2287","No Matter What","The Anniversary Collection","2000","2000","GB","Album","2","17","CD","211000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2288","Another Day in Paradise","The Anniversary Collection","2000","2000","GB","Album","2","18","CD","207000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2289","Can You Feel the Love Tonight","The Anniversary Collection","2000","2000","GB","Album","2","19","CD","191000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2290","My Heart Will Go On","The Anniversary Collection","2000","2000","GB","Album","2","20","CD","222000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2291","The Power of Love","The Anniversary Collection","2000","2000","GB","Album","2","21","CD","242000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2292","Time to Say Goodbye (Con te partiro)","The Anniversary Collection","2000","2000","GB","Album","2","22","CD","187000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2293","And I Love You So","The Anniversary Collection","2000","2000","GB","Album","3","1","CD","149000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2294","I Want to Know What Love Is","The Anniversary Collection","2000","2000","GB","Album","3","2","CD","220000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2295","Solitaire","The Anniversary Collection","2000","2000","GB","Album","3","3","CD","255000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2296","Yesterday Once More","The Anniversary Collection","2000","2000","GB","Album","3","4","CD","204000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2297","Could It Be Magic","The Anniversary Collection","2000","2000","GB","Album","3","5","CD","313000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2298","Woman in Love","The Anniversary Collection","2000","2000","GB","Album","3","6","CD","148000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2299","All the Thing You Are","The Anniversary Collection","2000","2000","GB","Album","3","7","CD","187000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2300","I Won’t Last a Day Without You","The Anniversary Collection","2000","2000","GB","Album","3","8","CD","250000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2301","I Love You, I Honestly Love You","The Anniversary Collection","2000","2000","GB","Album","3","9","CD","188000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2302","If You Love Me, Really Love Me (Hymne à l'Amour)","The Anniversary Collection","2000","2000","GB","Album","3","10","CD","255000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2303","Don’t Cry for Me Argentina","The Anniversary Collection","2000","2000","GB","Album","3","11","CD","192000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2304","I Love Paris","The Anniversary Collection","2000","2000","GB","Album","3","12","CD","196000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2305","The Carnival Is Over","The Anniversary Collection","2000","2000","GB","Album","3","13","CD","191000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2306","Embraceable You","The Anniversary Collection","2000","2000","GB","Album","3","14","CD","151000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2307","Stranger on the Shore","The Anniversary Collection","2000","2000","GB","Album","3","15","CD","149000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
"2308","Guantanamera","The Anniversary Collection","2000","2000","GB","Album","3","16","CD","146000","The Anniversary Collection","2000","Richard Clayderman","a88d60c0-335f-4991-b640-938fb17d9b66"
